source,specialty,code,modifier,description,site_wrvu,cms_work_rvu,cms_status_indicator,cms_year,cms_source_filename,match_status,recommended_action,path_hint
index.html:SPECS,Breast,19368,,Breast reconstruction with single pedicle TRAM flap subsequent stage,18.2,33.05,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 33.05 and stamp CMS year/source,Breast[52]
index.html:SPECS,Breast,19369,,Breast reconstruction with double pedicle TRAM flap,34.1,30.53,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 30.53 and stamp CMS year/source,Breast[53]
index.html:SPECS,Breast,19370,,Open periprosthetic capsulotomy breast,8.7,8.94,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.94 and stamp CMS year/source,Breast[54]
index.html:SPECS,Breast,19371,,Periprosthetic capsulectomy breast complete,11.4,9.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.73 and stamp CMS year/source,Breast[55]
index.html:SPECS,Breast,19380,,Revision reconstructed breast,10.6,10.89,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.89 and stamp CMS year/source,Breast[56]
index.html:SPECS,Breast,19396,,Preparation molded custom breast prosthesis,1.2,2.12,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.12 and stamp CMS year/source,Breast[57]
index.html:SPECS,Breast,19499,,Unlisted procedure breast,8,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,Breast[58]
index.html:SPECS,Breast,11920,,Tattooing intradermal introduction of insoluble opaque pigments up to 6 sq cm,2,1.57,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,Breast[59]
index.html:SPECS,Breast,11921,,Tattooing each additional 6 sq cm,0.5,1.88,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,Breast[60]
index.html:SPECS,Breast,15777,,Implantation biologic implant soft tissue reinforcement,2.6,3.56,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.56 and stamp CMS year/source,Breast[61]
index.html:SPECS,Breast,38500,,Biopsy/excision superficial lymph node,2.3,3.70,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.70 and stamp CMS year/source,Breast[62]
index.html:SPECS,Breast,38505,,Biopsy/excision deep axillary node needle,2.8,1.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.55 and stamp CMS year/source,Breast[63]
index.html:SPECS,Breast,38510,,Biopsy/excision deep cervical node,4.6,6.57,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.57 and stamp CMS year/source,Breast[64]
index.html:SPECS,Breast,38520,,Biopsy/excision deep cervical node(s),5.2,6.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.85 and stamp CMS year/source,Breast[65]
index.html:SPECS,Breast,38525,,Biopsy/excision deep axillary node(s),6.49,6.27,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.27 and stamp CMS year/source,Breast[66]
index.html:SPECS,Breast,38530,,Biopsy/excision deep iliac/pelvic node(s),6.7,8.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.13 and stamp CMS year/source,Breast[67]
index.html:SPECS,Breast,38740,,Axillary lymphadenectomy superficial,13.48,10.43,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.43 and stamp CMS year/source,Breast[68]
index.html:SPECS,Breast,38745,,Axillary lymphadenectomy complete,16.27,13.52,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.52 and stamp CMS year/source,Breast[69]
index.html:SPECS,Breast,38900,,Intraoperative identification sentinel lymph nodes including dye injection,3.2,2.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.44 and stamp CMS year/source,Breast[70]
index.html:SPECS,Breast,38999,,Unlisted procedure hemic/lymphatic system,4,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,Breast[71]
index.html:SPECS,Breast,76641,,Breast ultrasound complete unilateral,0.82,0.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.71 and stamp CMS year/source,Breast[72]
index.html:SPECS,Breast,76642,,Breast ultrasound limited unilateral,0.54,0.66,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.66 and stamp CMS year/source,Breast[73]
index.html:SPECS,Breast,77065,,Diagnostic mammography including CAD unilateral,0.84,0.79,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.79 and stamp CMS year/source,Breast[74]
index.html:SPECS,Breast,77066,,Diagnostic mammography including CAD bilateral,1.13,0.98,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.98 and stamp CMS year/source,Breast[75]
index.html:SPECS,Breast,77067,,Screening mammography bilateral,0.76,0.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.74 and stamp CMS year/source,Breast[76]
index.html:SPECS,Breast,77080,,DXA bone density axial skeleton,0.66,0.20,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.20 and stamp CMS year/source,Breast[77]
index.html:SPECS,Breast,77081,,DXA appendicular skeleton,0.35,0.20,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.20 and stamp CMS year/source,Breast[78]
index.html:SPECS,Breast,77085,,DXA bone density axial with vertebral fracture assessment,0.91,0.29,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.29 and stamp CMS year/source,Breast[79]
index.html:SPECS,Breast,78195,,Lymphatics and lymph node imaging,0.77,1.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.17 and stamp CMS year/source,Breast[80]
index.html:SPECS,Breast,78232,,Salivary gland function study,0.64,0.46,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.46 and stamp CMS year/source,Breast[81]
index.html:SPECS,Breast,78800,,Radiopharmaceutical localization tumor/inflammatory single area,0.89,0.62,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.62 and stamp CMS year/source,Breast[82]
index.html:SPECS,Breast,78801,,Radiopharmaceutical localization tumor/inflammatory two or more areas,1.12,0.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.71 and stamp CMS year/source,Breast[83]
index.html:SPECS,Breast,78804,,Radiopharmaceutical localization abscess/tumor whole body,1.36,0.98,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.98 and stamp CMS year/source,Breast[84]
index.html:SPECS,Breast,88305,,Surgical pathology gross and microscopic exam level IV,0.72,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,Breast[85]
index.html:SPECS,Breast,88307,,Surgical pathology gross and microscopic exam level V,1.1,1.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.55 and stamp CMS year/source,Breast[86]
index.html:SPECS,Breast,88309,,Surgical pathology gross and microscopic exam level VI,1.45,2.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.73 and stamp CMS year/source,Breast[87]
index.html:SPECS,Breast,88331,,Pathology consultation during surgery first tissue block frozen section,0.96,1.16,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.16 and stamp CMS year/source,Breast[88]
index.html:SPECS,Breast,88332,,Pathology consultation during surgery each additional tissue block,0.38,0.58,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.58 and stamp CMS year/source,Breast[89]
index.html:SPECS,Breast,19296,,Placement radiotherapy afterloading balloon catheter into breast,8.4,3.54,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.54 and stamp CMS year/source,Breast[91]
index.html:SPECS,Breast,19297,,Placement radiotherapy afterloading catheter for interstitial radiation 1-5 catheters,9.1,1.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.68 and stamp CMS year/source,Breast[92]
index.html:SPECS,Breast,19298,,Placement radiotherapy afterloading catheter complex 6 or more,10.3,5.61,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.61 and stamp CMS year/source,Breast[93]
index.html:SPECS,Breast,42415,,"Excision of parotid tumor or parotid gland; lateral lobe, with dissection and preservation of facial nerve",14.0,16.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 16.73 and stamp CMS year/source,Breast[94]
index.html:SPECS,Breast,42420,,"Excision of parotid tumor or parotid gland; total, with dissection and preservation of facial nerve",18.5,19.04,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 19.04 and stamp CMS year/source,Breast[95]
index.html:SPECS,Surgical Oncology,11600,,Excision malignant lesion trunk/arms/legs 0.5 cm or less,2.4,1.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.59 and stamp CMS year/source,Surgical Oncology[0]
index.html:SPECS,Surgical Oncology,11601,,Excision malignant lesion trunk/arms/legs 0.6 to 1.0 cm,2.6,2.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.02 and stamp CMS year/source,Surgical Oncology[1]
index.html:SPECS,Surgical Oncology,11602,,Excision malignant lesion trunk/arms/legs 1.1 to 2.0 cm,2.9,2.21,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.21 and stamp CMS year/source,Surgical Oncology[2]
index.html:SPECS,Surgical Oncology,11603,,Excision malignant lesion trunk/arms/legs 2.1 to 3.0 cm,3.3,2.75,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.75 and stamp CMS year/source,Surgical Oncology[3]
index.html:SPECS,Surgical Oncology,11604,,Excision malignant lesion trunk/arms/legs 3.1 to 4.0 cm,3.8,3.09,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.09 and stamp CMS year/source,Surgical Oncology[4]
index.html:SPECS,Surgical Oncology,11606,,Excision malignant lesion trunk/arms/legs over 4.0 cm,4.68,4.89,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.89 and stamp CMS year/source,Surgical Oncology[5]
index.html:SPECS,Surgical Oncology,11620,,Excision malignant lesion scalp/neck/hands/feet/genitalia 0.5 cm or less,2.5,1.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.60 and stamp CMS year/source,Surgical Oncology[6]
index.html:SPECS,Surgical Oncology,11621,,Excision malignant lesion scalp/neck/hands/feet/genitalia 0.6 to 1.0 cm,2.7,2.03,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.03 and stamp CMS year/source,Surgical Oncology[7]
index.html:SPECS,Surgical Oncology,11622,,Excision malignant lesion scalp/neck/hands/feet/genitalia 1.1 to 2.0 cm,3.1,2.35,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.35 and stamp CMS year/source,Surgical Oncology[8]
index.html:SPECS,Surgical Oncology,11623,,Excision malignant lesion scalp/neck/hands/feet/genitalia 2.1 to 3.0 cm,3.5,3.03,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.03 and stamp CMS year/source,Surgical Oncology[9]
index.html:SPECS,Surgical Oncology,11624,,Excision malignant lesion scalp/neck/hands/feet/genitalia 3.1 to 4.0 cm,3.9,3.53,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.53 and stamp CMS year/source,Surgical Oncology[10]
index.html:SPECS,Surgical Oncology,11626,,Excision malignant lesion face/ears/eyelids/nose/lips/mucous membrane over 4.0 cm,5.15,4.49,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.49 and stamp CMS year/source,Surgical Oncology[11]
index.html:SPECS,Surgical Oncology,19120,,Excision breast lesion open,5.8,5.77,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.77 and stamp CMS year/source,Surgical Oncology[12]
index.html:SPECS,Surgical Oncology,21555,,Radical resection soft tissue tumor neck/anterior thorax <5 cm,14.6,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Surgical Oncology[13]
index.html:SPECS,Surgical Oncology,21556,,Radical resection soft tissue tumor neck/anterior thorax 5 cm or greater,18.8,7.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.47 and stamp CMS year/source,Surgical Oncology[14]
index.html:SPECS,Surgical Oncology,21930,,Excision soft tissue tumor back/flank subcutaneous <3 cm,4.9,4.82,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.82 and stamp CMS year/source,Surgical Oncology[15]
index.html:SPECS,Surgical Oncology,21931,,Excision soft tissue tumor back/flank subcutaneous 3 cm or greater,5.8,6.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.71 and stamp CMS year/source,Surgical Oncology[16]
index.html:SPECS,Surgical Oncology,21932,,Excision soft tissue tumor back/flank subfascial <5 cm,8.7,9.57,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.57 and stamp CMS year/source,Surgical Oncology[17]
index.html:SPECS,Surgical Oncology,21933,,Excision soft tissue tumor back/flank subfascial 5 cm or greater,11.2,10.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.85 and stamp CMS year/source,Surgical Oncology[18]
index.html:SPECS,Surgical Oncology,21935,,Radical resection soft tissue tumor back/flank 5 cm or greater,21.99,15.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 15.33 and stamp CMS year/source,Surgical Oncology[19]
index.html:SPECS,Surgical Oncology,22900,,Excision abdominal wall tumor deep 5 cm or greater,16.92,8.11,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.11 and stamp CMS year/source,Surgical Oncology[20]
index.html:SPECS,Surgical Oncology,22901,,Radical resection abdominal wall tumor less than 5 cm,18.1,9.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.86 and stamp CMS year/source,Surgical Oncology[21]
index.html:SPECS,Surgical Oncology,22902,,Radical resection abdominal wall tumor 5 cm or greater,22.4,4.31,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.31 and stamp CMS year/source,Surgical Oncology[22]
index.html:SPECS,Surgical Oncology,23071,,Excision shoulder soft tissue tumor subcutaneous <3 cm,4.9,5.76,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.76 and stamp CMS year/source,Surgical Oncology[23]
index.html:SPECS,Surgical Oncology,23073,,Excision shoulder soft tissue tumor subfascial <5 cm,8.8,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,Surgical Oncology[25]
index.html:SPECS,Surgical Oncology,23076,,Radical resection shoulder soft tissue tumor <5 cm,17.8,7.22,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.22 and stamp CMS year/source,Surgical Oncology[27]
index.html:SPECS,Surgical Oncology,23077,,Radical resection shoulder soft tissue tumor 5 cm or greater,21.7,17.22,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 17.22 and stamp CMS year/source,Surgical Oncology[28]
index.html:SPECS,Surgical Oncology,24071,,Excision upper arm/elbow soft tissue tumor subcutaneous <3 cm,4.8,5.56,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.56 and stamp CMS year/source,Surgical Oncology[29]
index.html:SPECS,Surgical Oncology,24073,,Excision upper arm/elbow soft tissue tumor subfascial <5 cm,8.9,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,Surgical Oncology[31]
index.html:SPECS,Surgical Oncology,24076,,Radical resection upper arm/elbow soft tissue tumor <5 cm,17.5,7.22,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.22 and stamp CMS year/source,Surgical Oncology[33]
index.html:SPECS,Surgical Oncology,24077,,Radical resection upper arm/elbow soft tissue tumor 5 cm or greater,21.2,15.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 15.33 and stamp CMS year/source,Surgical Oncology[34]
index.html:SPECS,Surgical Oncology,27043,,Excision pelvis/hip soft tissue tumor subcutaneous 3 cm or greater,5.9,6.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.71 and stamp CMS year/source,Surgical Oncology[35]
index.html:SPECS,Surgical Oncology,27045,,Excision pelvis/hip soft tissue tumor subfascial 5 cm or greater,11.6,10.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.85 and stamp CMS year/source,Surgical Oncology[36]
index.html:SPECS,Surgical Oncology,27047,,Radical resection pelvis/hip soft tissue tumor 5 cm or greater,22.1,4.82,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.82 and stamp CMS year/source,Surgical Oncology[37]
index.html:SPECS,Surgical Oncology,27327,,Excision thigh/knee soft tissue tumor subcutaneous 3 cm or greater,5.8,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Surgical Oncology[38]
index.html:SPECS,Surgical Oncology,27329,,Excision thigh/knee soft tissue tumor subfascial 5 cm or greater,11.3,15.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 15.33 and stamp CMS year/source,Surgical Oncology[39]
index.html:SPECS,Surgical Oncology,27339,,Radical resection thigh/knee soft tissue tumor <5 cm,18.5,10.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.85 and stamp CMS year/source,Surgical Oncology[40]
index.html:SPECS,Surgical Oncology,27364,,Radical resection thigh/knee soft tissue tumor 5 cm or greater,22,23.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 23.88 and stamp CMS year/source,Surgical Oncology[41]
index.html:SPECS,Surgical Oncology,27618,,Excision leg/ankle soft tissue tumor subcutaneous 3 cm or greater,5.7,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Surgical Oncology[42]
index.html:SPECS,Surgical Oncology,27619,,Excision leg/ankle soft tissue tumor subfascial 5 cm or greater,11,6.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.74 and stamp CMS year/source,Surgical Oncology[43]
index.html:SPECS,Surgical Oncology,27634,,Radical resection leg/ankle soft tissue tumor <5 cm,17.9,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,Surgical Oncology[44]
index.html:SPECS,Surgical Oncology,27635,,Radical resection leg/ankle soft tissue tumor 5 cm or greater,21.5,7.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.83 and stamp CMS year/source,Surgical Oncology[45]
index.html:SPECS,Surgical Oncology,38525,,Biopsy deep axillary node(s),6.49,6.27,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.27 and stamp CMS year/source,Surgical Oncology[46]
index.html:SPECS,Surgical Oncology,38530,,Biopsy deep iliac/pelvic node(s),6.7,8.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.13 and stamp CMS year/source,Surgical Oncology[47]
index.html:SPECS,Surgical Oncology,38724,,Modified radical neck dissection,21.69,23.35,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 23.35 and stamp CMS year/source,Surgical Oncology[48]
